author_id,name,votes
3011,Leonard Kessler,5
3012,Grace Maccarone,2
3014,Joanne Rocklin,3
3015,Anthony Loyd,3
3017,Anthony Shadid,2
3018,Lisa Bingham,6
3019,Suketu Mehta,3
3020,Michael Pye,2
3025,Andrew X. Pham,2
3027,Chanrithy Him,2
3028,Loung Ung,7
3030,Alvin Toffler,5
3035,N. Gregory Mankiw,5
3037,Susan Muaddi Darraj,1
3041,Jon Meacham,5
3042,Stephen Oppenheimer,3
3044,John A. Barnes,1
3046,Harrison Edward Livingstone,2
3047,John F. Kennedy,4
3048,David Burner,1
3049,John Kennedy Toole,3
3050,Michael O'Brien,1
3051,Robert Dallek,9
3052,Jerry Newcombe,3
3055,D. James Kennedy,3
3058,Augusten Burroughs,15
3059,Ronald J. Comer,2
3061,M. Scott Peck,25
3068,Patricia Kay,5
3070,H. Wayne House,1
3073,John Buchan,30
3075,John Irving,52
3078,Atul Gawande,8
3080,Judith Viorst,14
3087,Allen Kurzweil,3
3089,Sven Regener,2
3090,Helen Fielding,21
3095,Peter Moore,2
3096,Julie Gregory,5
3098,Mark Bowden,15
3099,Hal Fulton,1
3101,Barry Unsworth,22
3102,Ruby K. Payne,3
3105,Rosemary Wells,70
3109,Imelda Whelehan,2
3112,John Kobal,3
3113,Anna Kasabian,1
3119,Paul Scott,11
3120,Mark McCrum,2
3128,Sean Smith,4
3130,William S. Shepard,1
3143,F. William Engdahl,2
3145,Sylvia Engdahl,11
3147,Stuart A. Kallen,9
3151,Matt Ridley,11
3153,David W. Mount,1
3155,Greg Gibson,1
3156,James Shreeve,1
3158,John C. Sanford,1
3161,Sandra Boynton,39
3162,Doreen Cronin,2
3164,Roger Priddy,36
3166,Lisa Wheeler,4
3167,Joseph Heller,25
3169,Jon G. Allen,1
3173,Aaron Lansky,2
3174,Stewart Cowley,3
3175,Py Kim Conant,1
3178,John Gallagher,3
3181,Morley Callaghan,8
3188,Phil Scott,2
3190,F. Scott Fitzgerald,55
3191,Edward J. Rielly,2
3195,Patricia Hampl,8
3202,Noah Eli Gordon,2
3206,Roger Hargreaves,67
3207,Nick Holdsworth,1
3208,Gavin Lambert,7
3209,Paula S. Fass,2
3211,Steven L. Layne,6
3212,Arthur Mizener,1
3213,Laurie Paige,4
3214,Noel Barber,4
3218,Michael Schumacher,5
3220,Kathy-jo Wargin,6
3222,Penelope Fitzgerald,18
3224,Trevor Hall,3
3226,Scott Cunningham,12
3231,George Lucas,5
3234,Bruce Hershenson,1
3235,Bill Gunston,2
3239,Fred M. Grandinetti,1
3240,Roland Remp,1
3242,L. Frank Baum,49
3246,Mike Wallace,1
3249,Angus Konstam,10
3252,Richard Humble,2
3257,Matthew Bennett,2
3258,Jeremy Black,11
3260,David Nicolle,18
3262,William Julius Wilson,3
3263,Sidney Harris,6
3264,Susan Goldman Rubin,11
3265,Jerry Van Amerongen,1
3275,Jeannette Walls,6
3276,Jackson J. Benson,4
3277,Dava Sobel,7
3279,Joan Dash,2
3280,Rebecca Aberg,1
3284,Gavin Menzies,7
3286,Kristi Gold,9
3288,Caleb H. Johnson,1
3289,Kate Waters,1
3294,Catherine O'Neill Grace,2
3297,Peter Cook,1
3299,Salman Rushdie,45
3305,L. Sprague de Camp,20
3306,John Markoff,1
3307,Steve McConnell,6
3314,Arnold Bennett,14
3317,Dale Carnegie,17
3324,Alberto Vázquez-Figueroa,4
3325,Miguel Delibes,5
3329,Nicholas White,1
3335,Alice Miller,1
3337,Kara Lennox,3
3339,Brad Dunn,1
3340,Spencer Johnson,11
3343,W. Chan Kim,1
3345,Joseph Conrad,60
3347,Frank McCourt,22
3348,Richard Marsh,4
3352,Jerome K. Jerome,23
3353,Jeremy Lewis,1
3354,Haruki Murakami,24
3357,Richard Pevear,1
3361,Peter Menzel,1
3362,Eric Carle,93
3363,Don Wood,2
3368,Audrey Wood,10
3369,Amitav Ghosh,14
3370,Geneen Roth,8
3371,Dave Eggers,21
3372,Robert Spiegel,1
3373,Malachy McCourt,9
3374,Lisa McCourt,2
3376,American Academy of Pediatrics,2
3377,Isabel Wyatt,1
3378,Lorilee Craker,3
3388,Edward Gross,1
3389,Stephen King,209
3394,Sandra Hack Polaski,1
3395,Ann Finding,1
3399,Richard B. Frank,3
3401,David Cordingly,5
3402,Norman Polmar,3
3406,Jean Rabe,16
3407,Antony Beevor,13
3408,Charles Ingrid,2
3416,Michael E. Gerber,6
3420,Elizabeth Enright,15
3429,Carol Diggory Shields,3
3430,Alma Flor Ada,12
3431,Amy T. Rogers,1
3433,Robert Inman,6
3441,Terry Goodkind,29
3445,Myla Goldberg,9
3447,Ken Follett,79
3448,Marcia Angell,2
3449,Graham Swift,16
3450,Yukito Kishiro,24
3451,Michael Holman,1
3455,John McGuffin,1
3459,Hugh Trevor-Roper,4
3465,Julia Child,4
3467,Frances McGovern,2
3469,Bev Vincent,1
3470,Robin Furth,1
3471,Gertrud Mueller Nelson,2
3472,Margaret Atwood,106
3473,Mary Ellen Snodgrass,1
3477,Paul Alexander,5
3478,Shari MacDonald,6
3479,Ian Hamilton,4
3480,Adrienne Salinger,1
3481,Margaret A. Salinger,1
3486,Brenda Knight,4
3487,Aldous Huxley,38
3488,Elspeth Huxley,10
3489,Rebecca Wells,12
3490,Lauren Weisberger,10
3491,Janice Harayda,1
3492,Julie Mullaney,1
3495,Alex Tickell,1
3496,John Knowles,7
3499,Lalita Tademy,5
3500,Anna Quindlen,34
3501,Kaye Gibbons,19
3502,Alice Hoffman,62
3503,Maya Angelou,50
3504,Jacquelyn Mitchard,20
3505,Wally Lamb,8
3506,Carson McCullers,18
3509,Chris Bohjalian,18
3510,Billie Letts,11
3511,Katherine E. Krohn,1
3513,Christina Schwarz,4
3514,Tawni O'Dell,8
3515,Ann-Marie MacDonald,10
3516,Pearl Cleage,15
3517,Sue Miller,16
3518,Oprah Winfrey,2
3519,Melinda Haynes,5
3520,Sheri Reynolds,5
3521,Bret Lott,14
3522,Mary McGarry Morris,7
3523,Cecilia Konchar Farr,1
3524,Joyce Carol Oates,115
3525,Edwidge Danticat,13
3526,Jane Hamilton,10
3527,Alan Paton,5
3528,Kathleen Rooney,3
3529,Elizabeth Berg,60
3530,Anita Shreve,44
3532,Maeve Binchy,59
3533,Ernest J. Gaines,8
3534,Toni Morrison,50
3535,William Faulkner,51
3536,Ursula Hegi,10
3537,Bill Cosby,5
3539,Rohinton Mistry,10
3540,Janet Fitch,10
3541,Barbara Kingsolver,36
3542,Paul Kengor,3
3543,Ronald Reagan,2
3544,Richard Reeves,7
3545,Dinesh D'Souza,12
3546,Craig Shirley,1
3549,Martin Anderson,1
3552,Bob Schieffer,3
3554,Eleanor Dwight,1
3556,Kennedy Fraser,2
3557,Sarah Bird Wright,1
3565,Oscar Wilde,94
3570,Ralph Keyes,5
3571,Neil McKenna,2
3572,Richard Ellmann,10
3573,Merlin Holland,4
3575,Hesketh Pearson,1
3577,Ravi Zacharias,12
3578,Don Rosa,2
3582,Carl Barks,3
3583,Marvin Kaye,7
3585,Pat McGreal,1
3593,David Gerstein,1
3601,Jean Shepherd,7
3602,Alberto Manguel,21
3603,Tim Dowley,1
3604,Jane Werner Watson,4
3605,Ace Collins,8
3609,Michael Patrick Hearn,1
3615,Jeff Nunokawa,1
3617,Diana Gabaldon,57
3618,Philip Pullman,78
3619,Roger Zelazny,49
3620,Kathleen Winsor,2
3621,Steve Berry,15
3622,Paula Danziger,22
3624,Kaza Kingsley,3
3625,James A. Hetley,4
3627,Dennis Bloodworth,1
3633,Dave Morris,1
3640,Andy Oakes,1
3644,Norma Johnston,6
3646,James D. Hornfischer,2
3648,Patricia Thomas,2
3649,Steve Chapman,2
3651,Aaron Allston,16
3652,Franklyn Ajaye,1
3653,Judy Carter,2
3654,John Kasich,1
3660,Richard King,3
3661,Douglas Little,1
3665,Ibn Warraq,5
3670,Jhumpa Lahiri,9
3672,David L. Holmes,1
3674,Robert W. Galvin,1
3677,Steven W. Allen,1
3680,Franklin T. Lambert,2
3681,Ann Brashares,29
3682,Loretta LaRoche,5
3683,Marilyn Burns,2
3691,Aswath Damodaran,2
3692,Alex Wilmerding,1
3693,Lawrence W. Tuller,1
3706,George Orwell,52
3710,Nikki Moustaki,3
3715,Joni Eareckson Tada,17
3716,David Nasaw,6
3717,Peter Krass,4
3720,Anne Frank,9
3723,Alison Leslie Gold,6
3727,Ellen Feldman,6
3730,Johanna Hurwitz,12
3732,Lorraine Hansberry,7
3734,Lynn Domina,1
3736,Robert Penn Warren,19
3740,Joseph J. Walsh,1
3742,Lou Schuler,1
3743,Dalma Heyn,3
3755,Ralph Leighton,2
3768,John A. Byrne,1
3770,Jack Welch,1
3773,Robert Slater,4
3774,Jeffrey A. Krames,2
3777,Anne Akers Johnson,5
3779,Deborah L. Davis,1
3780,James Patterson,109
3781,Russell Bourne,1
3783,David Fromkin,6
3785,Milton Viorst,2
3786,Sandra Mackey,2
3799,Michael B. Oren,4
3801,Leslie Davis Guccione,3
3802,Kate Chester,3
3804,Bernard Williams,7
3829,Bob Newhart,2
3830,Joey Green,9
3839,Gillian Avery,3
3842,Jane Johnson,7
3843,Kenneth Grahame,11
3845,Richard M. Weaver,2
3849,George H. Nash,2
3850,Marion Montgomery,1
3857,James Phelan,1
3866,John Tosh,2
3873,Mikhail Bulgakov,4
3877,Ruthanne Lum McCunn,8
3878,Adeline Yen Mah,11
3880,Kay Melchisedech Olson,5
3884,James M. Deem,9
3885,Peter Yung,1
3890,Robin Neillands,6
3892,Tom Clancy,47
3893,Eric Mylonas,1
3900,Mary Englar,4
3906,Anne Moody,2
3910,Stephen M. Wylen,1
3911,Christopher Scarre,5
3912,Christopher Fowler,20
3913,Bruce J. Schulman,2
3914,Sucheng Chan,2
3915,Steven Pinker,15
3917,Martha E. Kendall,1
3920,Donald B. Lemke,2
3936,Stuart Woods,53
3938,Darnella Ford,2
3940,Geoff Thompson,6
3942,Jay MacLarty,3
3944,Ian Slater,3
3947,Andrew Hurley,2
3948,Aleister Crowley,9
3950,Susan Wells,1
3953,William Makepeace Thackeray,17
3955,Graydon Carter,1
3956,Christopher Hitchens,22
3957,Alan Jacobs,6
3959,Cleveland Amory,9
3960,David Lloyd,1
3961,Alan Moore,3
3964,Paula Spencer,1
3967,Steve Moore,1
3970,Greg Williams,3
3983,Carlos Marighella,1
3988,Christopher Duncan,1
3989,V.S. Naipaul,49
3991,Shiva Naipaul,3
3994,Martin E. Marty,6
3995,Emily Rodda,24
3996,Clint Kelly,3
3997,Thomas Maier,2
3999,James Jones,9
4000,Pat Barker,25
4003,William A. Ewing,2
4004,Richard Slotkin,6
4005,Julie E. Czerneda,15
4006,Karin E. Westman,1
4007,Mary Doria Russell,9
4008,Rob Kidd,2
4011,Matthew Sweet,2
4012,Wilkie Collins,44
4015,Christopher Lee,8
4023,Fatemeh Keshavarz,1
4024,Theresa Breslin,7
4025,Hilaire Belloc,13
4026,Pablo Neruda,24
4027,Stephen Tapscott,1
4029,Ferris Cook,3
4030,Michael Ondaatje,34
4034,Bryan Eisenberg,1
4035,Stacy Horn,4
4043,Wilbur Smith,61
4044,Chris Chester,1
4045,Phil Hale,1
4046,Ellis Peters,62
4047,Marian Hale,2
4049,Janette Oke,70
4051,Fernando Bueno,1
4056,Linda Nichols,3
4057,Karen Hesse,18
4062,Simon Elegant,2
4069,Arthur Waley,3
4076,Elizabeth Fackler,2
4080,David Hinton,2
4082,David Hawkes,2
4089,Hayden Carruth,4
4090,Burton Watson,2
4095,William Saroyan,7
4099,Monica Furlong,7
4104,Peter Reinhart,3
4106,Pamela Dean,7
4113,Harry Reynolds,1
4114,Peter Nichols,8
4116,Erich Maria Remarque,17
4119,Peter Browning,1
4122,Ferenc Máté,8
4126,James E. Cook,1
4127,Jonathan Shay,2
4128,J.M. Coetzee,48
4131,James Tatum,1
4132,Jacques Derrida,2
4133,David Farrell Krell,1
4135,Sarah Brophy,1
4140,Philip Ziegler,5
4141,John Julius Norwich,15
4145,James Barclay,9
4147,Steve Chalke,2
4148,Caroline Plaisted,2
4159,Sharon Wagner,1
4160,Jean Thesman,16
4166,Frances J. Roberts,3
4167,Doug Cooney,2
4169,Stephen Levine,3
4170,Kay Arthur,25
4173,Edmund Wilson,9
4174,Sherman Alexie,24
4178,Cormac McCarthy,39
4182,David Steindl-Rast,1
4183,Rose Tremain,18
4187,Primo Levi,10
4189,Ian Thomson,2
4191,Emily Brontë,15
4196,Derek Attridge,5
4201,Laura Wright,11
4203,Sigrid Undset,9
4216,David Malouf,17
4217,Peter Parnell,1
4229,Sebastian Faulks,28
4234,Betsy Franco,5
4236,Max Velthuijs,4
4237,Marc Dugain,3
4242,Wilfred Owen,2
4244,Dominic Hibberd,1
4246,Stephen MacDonald,1
4251,John Mackie,2
4252,Peter Barham,2
4254,Shag,1
4258,Lawrence Wright,6
4259,Jamie Jensen,1
4260,Diana Wynne Jones,91
4261,Allen Ginsberg,20
4263,Hayao Miyazaki,18
4264,Barry Miles,12
4273,Roald Dahl,71
4280,Kazuo Ishiguro,25
4283,Chuck Rosenthal,3
4284,Eva Brann,2
4286,Peter Kalkavage,1
4288,Edmund Keeley,1
4297,Alan Wakefield,1
4305,Barbara Smith,8
4308,Frank Waters,8
4309,Kelly Harte,2
4310,Dixie Cash,6
4314,Josh McDowell,15
4315,Adam Palmer,1
4318,Scott Hahn,8
4333,Sylvia Browne,21
4337,Nancy Bartholomew,7
4338,Robert Silverberg,93
4339,David Foster Wallace,23
4343,Marianna Mayer,1
4345,Walter Scott,31
4348,Elinore Pruitt Stewart,1
4351,Dorothy Butler,1
4354,Dave R. Palmer,1
4355,Elvira Woodruff,13
4356,George Washington,5
4357,Harlow Giles Unger,5
4360,Edward G. Lengel,2
4361,Joan Heilbroner,1
4363,James Cross Giblin,7
4364,Frank Murphy,1
4365,Peter A. Lillback,1
4366,Joanna Foster,1
4370,Elizabeth Wurtzel,8
4371,Jim Hogshire,2
4372,Darcey Steinke,6
4374,Lisa Loomer,2
4376,Susanna Kaysen,4
4379,Sylvia Plath,21
4380,Linda Wagner-Martin,4
4382,Gwen Watkins,1
4384,James N. Frey,9
4387,John Saul,52
4388,Saul Williams,4
4391,Saul Bellow,32
4392,John Ralston Saul,7
4397,Claire Masurel,1
4399,Eileen Christelow,29
4400,Glen Rounds,5
4402,Miguel Ruiz,12
4406,Melcher Media,3
4407,Jane Seddon,1
4414,Mark Leyner,10
4415,Candace Bushnell,12
4416,Allen Carr,4
4419,Siegfried Engelmann,1
4420,Terry Southern,4
4421,Peter Fonda,1
4423,Linda Spangle,1
4427,Jim Henson,1
4428,Kresley Cole,14
4429,Jaid Black,15
4430,Sherrilyn Kenyon,59
4432,Jasper Fforde,25
4436,Norman Lewis,10
4438,William T. Tardy,2
4442,Elizabeth Wagele,2
4443,Renee Baron,1
4444,James Morrison,1
4447,Crissy Trask,1
4450,Guy Cohen,1
4455,Richard A. Gardner,1
4459,Christiane Collange,1
4460,Zhi Gang Sha,1
4461,Dallas Willard,5
4464,Julie Otsuka,4
4465,David Noonan,1
4466,Mary K. Baxter,4
4468,Kerry Emanuel,2
4471,Vita Daphna Arbel,1
4473,Margie Lapanja,1
4481,Lyle Saxon,2
4482,Melody Beattie,20
4483,Michael Lichtenstein,1
4484,Kevin Powell,3
4486,Robert A. Dahl,7
4489,Maurice Sendak,28
4493,Eckhart Tolle,17
4497,Douglas Clegg,26
4499,Karin Kallmaker,20
4506,Susan Tyler Hitchcock,3
4522,Christopher Golden,37
4524,Marshall Boswell,3
4526,Duncan Crosbie,1
4530,Ernest Norling,1
4532,Hope S. Warshaw,1
4533,R. de Roussy de Sales,2
4543,Padma Lakshmi,1
4549,Nancie McDermott,1
4550,Douglas Downing,1
4553,Jennie Brand-Miller,1
4556,Ben Stein,4
4559,Ralph E. Warner,1
4560,Maryana Vollstedt,4
4563,Terry Laughlin,2
4564,Peter Biskind,5
4566,Liam Callanan,2
4570,Kathryn Alexander,1
4577,Donald R. Gallo,8
4582,John A. McDougall,1
4584,Debbie Brown,4
4585,Elizabeth Stewart,1
4592,Adam Russ,1
4596,Edward Shalts,1
4597,Riccarda Saggese,1
4600,Maurine Noble,2
4603,Tony Buzan,15
4604,Michael Kerrigan,1
4605,Lisi Harrison,18
4606,Mickey Flodin,3
4608,Don Yaeger,1
4610,John Sandford,39
4613,Will Shortz,2
4614,Timothy Paul Jones,3
4617,Herbert M. Shelton,3
4618,Suneeta Vaswani,1
4619,Alice Christensen,2
4627,Rick Steves,23
4628,Christopher Catling,1
4629,Robin Pascoe,4
4632,Elaine K. McEwan,5
4633,Karen Hawkins,16
4634,Emilie Rose,15
4635,Isabel Sharpe,8
4636,Barbara Bretton,23
4643,Bruce Babington,1
4645,H.W. Brands,13
4648,Simon Anholt,1
4649,Plum Sykes,7
4651,James B. Twitchell,8
4652,Mavis Applewater,1
4653,Nora Kelly,1
4657,Shirley Lord,1
4658,Margaret Moorman,2
4664,Jean Marzollo,9
4668,Edmund Gosse,3
4680,Michael Neill,2
4684,Norma Howe,2
4687,Jake Page,6
4694,Laura Esquivel,10
4696,Gary B. Nash,3
4697,Tammy Bruce,2
4698,Alfred F. Young,3
4708,Emma Holly,27
4711,Sue Monk Kidd,19
4713,Bryan Sykes,9
4714,Wanda Sykes,2
4715,Tom Sykes,1
4721,Gresham M. Sykes,2
4725,Eric Sykes,1
4727,Lois Burdett,2
4735,Kathryn Lasky,52
4736,Kat James,1
4737,Karen Homer,1
4738,Alexander McCall Smith,86
4740,Edward G. Seidensticker,2
4741,William J. Puette,1
4743,Yoshitaka Amano,2
4745,Donald Keene,13
4747,Adam Gopnik,7
4750,Émile Zola,33
4754,Charlotte Zolotow,2
4755,Kenneth Womack,1
4763,John Scalzi,14
4764,Philip K. Dick,104
4766,Andre Norton,114
4768,Terrance Dicks,33
4770,Tracy Kidder,15
4772,Peter Cozzens,9
4773,Bruce Catton,13
4776,Cameron Judd,4
4778,John Dos Passos,10
4785,Alexandre Dumas,47
4789,Elliott Currie,2
4790,Cesare Beccaria,2
4794,Barry Jonsberg,5
4805,Sanford Pinsker,1
4818,Margaret Dumas,4
4820,Jeffrey Archer,50
4821,Elizabeth Winthrop,12
4822,Judd Winick,6
4826,Frances Mayes,13
4829,Donald Miller,6
4830,Peter Guralnick,9
4837,Henri J.M. Nouwen,45
4844,Ed Gorman,41
4845,Kevin J. Anderson,41
4848,Kate Sedley,14
4852,Jenna Jameson,1
4857,Matthew Scully,2
4858,Eugene H. Merrill,2
4860,Fred Anderson,3
4861,Charlie Huston,10
4862,Randy Alcorn,21
4863,Mark Chanski,2
4864,Pamela Duncan Edwards,5
4865,Stephen G. Dempster,1
4866,Masamune Shirow,18
4881,Robert Hunter,1
4883,Blair Jackson,2
4885,Stephen Peters,1
4887,Dennis McNally,1
4888,Joe Layden,1
4896,Joseph Mazur,2
4897,Leslie Taylor,1
4900,Kristin Joy Pratt,1
4901,Mark Andrew Ritchie,1
4902,Toni Albert,1
4905,Betsey Chessen,1
4906,Susan Cañizares,1
4908,Jen Green,4
4913,Jane Hammerslough,2
4916,Adrian Forsyth,1
4918,Robert Burleigh,4
4920,Tony Crisp,1
4921,Mary Summer Rain,6
4922,Russell Grant,1
4923,Gustavus Hindman Miller,2
4924,Eric Ackroyd,1
4926,Kelly Sullivan Walden,1
4928,Raymond Buckland,12
4929,Candice Janco,1
4931,Gayle Delaney,1
4934,Gerald Schoenewolf,1
4939,Peter Kreeft,33
4941,Brian Sibley,6
4942,Ralph C. Wood,2
4943,John Garth,2
4944,Colin Duriez,4
4945,David Day,6
4946,Richard Mathews,1
4947,Lin Carter,12
4952,John Berendt,9
4953,Philippa Pearce,7
4954,Marianne Stillings,6
4955,Catherine Johnson,1
4961,J.R. Hyland,1
4964,Catherine Watson,2
4967,Jon Guttman,1
4973,Leslie Lafayette,1
4976,Terri Casey,1
4977,George Adamson,1
4981,Neva Coyle,1
4983,Sandra Steffen,3
4984,Cathie Linz,8
4986,Dee Williams,5
4987,Elinor Burkett,4
4988,Day Leclaire,21
4989,Rebecca Winters,20
4990,Carol Marinelli,7
4992,Cathy Williams,18
4993,Margaret Barker,6
4995,Joyce Dunbar,2
4997,Linda Bird Francke,2
4999,Scott O'Dell,31
5001,Milton Friedman,3
5003,Vaclav Smil,7
5014,David Cairns,1
5015,Kenneth D. Ackerman,3
5023,Jacqueline Winspear,11
5024,Thomas Marent,1
5029,Violet Winspear,1
5030,Amy Sohn,7
5033,Lisa Sussman,2
5035,David Dodd Lee,1
5037,Andrew Watt,1
5052,David G. Dodd,1
5062,David Hackett Fischer,10
5063,Michael Dahl,26
5065,Rosalind Wiseman,3
5071,Deborah Hewitt,1
5073,Daniel Jonah Goldhagen,3
5076,Luanne Rice,29
5080,Mary Alice Monroe,12
5083,Stephen Crafti,2
5084,Sandy Gingras,1
5085,Alastair Gordon,1
5088,Brad Thor,17
5091,Lee Child,37
5092,Robert J. Randisi,8
5093,Barbara Seranella,7
5094,Kevin Wignall,3
5095,Jeff Abbott,11
5096,Patricia D. Netzley,1
5097,Caroline Lawrence,31
5098,Laurie Notaro,9
5099,Ayun Halliday,4
5100,Jennifer L. Leo,1
5103,Newt Gingrich,4
5106,Jillian Michaels,3
5107,Robert G. Cooper,1
5108,Denis Waitley,4
5109,Lee Jones,2
5110,Cesar Millan,1
5112,Chris Ware,11
5115,George Herriman,2
5116,Jules Feiffer,15
5117,Art Spiegelman,11
5120,Seth,6
5121,Bill Blackbeard,1
5122,Eddie Campbell,5
5124,Gilbert Hernández,14
5125,Harvey Pekar,4
5126,Gary Panter,4
5127,Peter Bagge,4
5128,Peter Kuper,4
5129,Daniel Clowes,14
5131,Gus Van Sant,2
5132,Kate Chopin,7
5134,Azadeh Moaveni,2
5135,Shirin Ebadi,2
5136,Mark Nepo,5
5139,Charles R. Swindoll,44
5140,Frank Wedekind,2
5141,Kathleen A. Brehony,4
5143,Seamus Deane,2
5144,James Joyce,34
5147,Jan Greenberg,1
5151,Azar Nafisi,10
5152,Vladimir Nabokov,43
5155,Lolita Files,4
5158,Jim Taylor,1
5159,Phoebe Dunn,1
5160,Wiley Blevins,2
5161,Keay Davidson,1
5172,John Russell Taylor,1
5173,John R. Grahaam,1
5179,Winston Graham,22
5182,Graham Phillips,7
5185,Peter King,11
5187,Elinor Lyon,1
5189,Graham Purchase,1
5194,Michael Crichton,72
5197,Robert Crichton,1
5201,David H. Maister,5
5208,Kenneth C. Laudon,1
5209,Annie Dillard,25
5212,Elaine Sciolino,2
5217,George Bernard Shaw,34
5221,Alan Jay Lerner,4
5222,Eric Bentley,2
5223,Franz Kafka,44
5225,Caroline Walker Bynum,4
5227,Winifred Milius Lubell,1
5228,Jean Anouilh,7
5229,George Steiner,19
5231,Judith Butler,9
5232,Robert DeMaria,1
5233,Martin Woodside,1
5234,Sena Jeter Naslund,6
5237,Hunter S. Thompson,26
5238,Paul Perry,1
5240,Lawrence Graver,1
5246,Amy Tan,30
5250,Richard H. Minear,2
5251,James W. Kemp,1
5260,Julia Butterfly Hill,2
5261,Brian Boyd,4
5264,Thea Feldman,4
5268,Elizabeth Hardwick,3
5269,Mark Royden Winchell,1
5270,Janis P. Stout,1
5276,Ed Ruscha,2
5278,Robert Mapplethorpe,2
5279,Steve Erickson,14
5280,Eddie Little,2
5281,Jim Toomey,11
5282,Scott Adams,61
5285,Aimee Bender,6
5286,Alan Snow,5
5288,Anna Prokos,1
5289,Mike Davis,10
5291,Graham Handley,1
5293,Robert Ludlum,52
5294,George Meegan,1
5297,John Muir,5
5299,Jonathan Rendall,2
5300,Laura Ingalls Wilder,6
5303,Jan Wahl,7
5305,Laura Jacobs,1
5306,Maud Hart Lovelace,1
5310,Lois Lenski,19
5312,Sharla Scannell Whalen,1
5313,Eloise Wilkin,4
5315,Margaret Sidney,8
5320,Margaret P. Hannay,1
5323,Sydney Taylor,7
5325,Carol Ryrie Brink,6
5326,Holly Keller,17
5328,Carolyn Haywood,15
5329,Brian Jacques,48
5331,John Malam,4
5338,Diane Dawson Hearn,2
5339,Robin McKinley,38
5344,Rob Bell,2
5345,Peter Dickinson,35
5350,L.M. Montgomery,85
5351,Chris Fabry,4
5353,Barbara Taylor Bradford,38
5354,Piers Dudgeon,2
5358,Ellen Sandbeck,1
5363,Mark Waid,2
5367,Davis Bunn,7
5369,Richard A. Knaak,41
5371,Ronald J. Watkins,1
5372,Joseph Amiel,1
5373,Jack Miles,4
5376,Jack Vance,54
5381,John E. Miller,4
5383,Tim Freke,3
5386,Steven Silbiger,2
5387,Pierre Teilhard de Chardin,6
5388,Pauline Rose Clance,1
5389,Jean-Luc Marion,2
5391,Hans Jonas,1
5396,Peter Masters,1
5397,Melissa Wiley,5
5398,Stephen W. Hines,1
5399,Donald Zochert,1
5401,Megan Stine,8
5402,Thomas L. Tedrow,5
5411,Cynthia Rylant,35
5412,Ann Romines,1
5414,Patricia Reilly Giff,25
5416,Pamela Ball,2
5421,Carolyn G. Heilbrun,5
5427,Philippa Waring,1
5432,Eve Adamson,4
5436,Mario Reading,2
5440,Mike Gleue,1
5442,Theresa Cheung,5
5445,Lucia Raatma,6
5446,Judy Alter,3
5447,Ginger Wadsworth,1
5452,Carol Greene,4
5455,S. Ward,2
5456,Rose Wilder Lane,4
5458,Sarah J. Glasscock,1
5465,Laura Gates Galvin,1
5469,Valerie Harms,1
5471,Janet Halfmann,1
5472,David Burnie,2
5473,Steve Parker,12
5474,Christopher Norris,1
5475,Jonathan Elphick,1
5478,Jonathan Balcombe,2
5479,Ariane Dewey,1
