group,group_title,group_size,author,weighted_degree
G86,Austen's Britain,24,Sharon Lathan,5
G86,Austen's Britain,24,Barbara Metzger,4
G86,Austen's Britain,24,Carla Kelly,4
G86,Austen's Britain,24,Elizabeth Inchbald,4
G86,Austen's Britain,24,Emmeline Pankhurst,4
G86,Austen's Britain,24,Gilbert White,4
G86,Austen's Britain,24,Melissa Harrison,4
G86,Austen's Britain,24,Hugh Thomson,3
G86,Austen's Britain,24,Barbara Cartland,2
G86,Austen's Britain,24,Katherine Roberts,2
G86,Austen's Britain,24,Linda Wells,2
G86,Austen's Britain,24,Zoya Pirzad,2
G87,,24,Dr. Seuss,135
G87,,24,Mo Willems,68
G87,,24,Sandra Boynton,58
G87,,24,Laura Ingalls Wilder,55
G87,,24,Felicia Bond,49
G87,,24,P.D. Eastman,46
G87,,24,Suzy Spafford,37
G87,,24,Jane O'Connor,12
G87,,24,Laura S.,12
G87,,24,Rose Wilder Lane,11
G87,,24,Garth Williams,10
G87,,24,Richard Scarry,10
G87,,24,Richard Thompson,10
G87,,24,Bill Watterson,8
G87,,24,Eloise Wilkin,8
G87,,24,Jan Berenstain,6
G87,,24,J.P. Miller,6
G87,,24,Gary Larson,4
G87,,24,Quentin Blake,4
G87,,24,Roy McKie,4
G87,,24,Anthony Browne,2
G87,,24,Margaret Mahy,2
G87,,24,Michael Frith,2
G87,,24,Munro Leaf,2
G88,American schoolroom & children's verse,24,Robert Frost,1117
G88,American schoolroom & children's verse,24,Carl Sandburg,275
G88,American schoolroom & children's verse,24,Edna St. Vincent Millay,268
G88,American schoolroom & children's verse,24,Shel Silverstein,90
G88,American schoolroom & children's verse,24,Jack Prelutsky,68
G88,American schoolroom & children's verse,24,Eve Merriam,46
G88,American schoolroom & children's verse,24,John Ciardi,31
G88,American schoolroom & children's verse,24,Karla Kuskin,26
G88,American schoolroom & children's verse,24,Lilian Moore,26
G88,American schoolroom & children's verse,24,Arnold Adoff,24
G88,American schoolroom & children's verse,24,Nikki Grimes,19
G88,American schoolroom & children's verse,24,Myra Cohn Livingston,16
G88,American schoolroom & children's verse,24,Valerie Worth,12
G88,American schoolroom & children's verse,24,Clarence Darrow,10
G88,American schoolroom & children's verse,24,Lee Bennett Hopkins,10
G88,American schoolroom & children's verse,24,Eloise Greenfield,9
G88,American schoolroom & children's verse,24,Jay Parini,4
G88,American schoolroom & children's verse,24,Jeff Moss,4
G88,American schoolroom & children's verse,24,Judith Viorst,4
G88,American schoolroom & children's verse,24,Mary Ann Hoberman,4
G88,American schoolroom & children's verse,24,Colin McNaughton,2
G88,American schoolroom & children's verse,24,Douglas Florian,2
G88,American schoolroom & children's verse,24,Jane Medina,2
G88,American schoolroom & children's verse,24,Jeffrey Meyers,2
G89,Weird Tales pulps,22,Robert Bloch,620
G89,Weird Tales pulps,22,H.P. Lovecraft,458
G89,Weird Tales pulps,22,Robert E. Howard,268
G89,Weird Tales pulps,22,Clark Ashton Smith,215
G89,Weird Tales pulps,22,August Derleth,185
G89,Weird Tales pulps,22,Manly Wade Wellman,152
G89,Weird Tales pulps,22,Frank Belknap Long,65
G89,Weird Tales pulps,22,Joan Aiken,45
G89,Weird Tales pulps,22,A. Merritt,20
G89,Weird Tales pulps,22,Tom Reamy,8
G89,Weird Tales pulps,22,H. Warner Munn,7
G89,Weird Tales pulps,22,Clark Howard,6
G89,Weird Tales pulps,22,Davis Grubb,5
G89,Weird Tales pulps,22,Lin Carter,4
G89,Weird Tales pulps,22,S.T. Joshi,3
G89,Weird Tales pulps,22,Andrzej Sapkowski,2
G89,Weird Tales pulps,22,George Hagenauer,2
G89,Weird Tales pulps,22,Harold Lamb,2
G89,Weird Tales pulps,22,H.R. Giger,2
G89,Weird Tales pulps,22,Kenneth Grant,2
G89,Weird Tales pulps,22,Marie Belloc Lowndes,2
G89,Weird Tales pulps,22,Mike Ashley,2
G90,Irish modernists,22,James Joyce,1281
G90,Irish modernists,22,Ford Madox Ford,124
G90,Irish modernists,22,Wyndham Lewis,64
G90,Irish modernists,22,Liam O'Flaherty,34
G90,Irish modernists,22,Flann O'Brien,31
G90,Irish modernists,22,George Moore,20
G90,Irish modernists,22,James Stephens,19
G90,Irish modernists,22,St. Patrick,13
G90,Irish modernists,22,Nathalie Sarraute,9
G90,Irish modernists,22,James Plunkett,8
G90,Irish modernists,22,Jim Tully,8
G90,Irish modernists,22,Joanne Fluke,8
G90,Irish modernists,22,Brendan Behan,7
G90,Irish modernists,22,Diane Mott Davidson,4
G90,Irish modernists,22,Earlene Fowler,4
G90,Irish modernists,22,Frank Kermode,4
G90,Irish modernists,22,John King,4
G90,Irish modernists,22,Hugh Kenner,3
G90,Irish modernists,22,Angus Wilson,2
G90,Irish modernists,22,Carter Dickson,2
G90,Irish modernists,22,Richard Ellmann,2
G90,Irish modernists,22,Terri Thayer,2
G91,European lyric in translation,21,Rainer Maria Rilke,264
G91,European lyric in translation,21,Anna Akhmatova,216
G91,European lyric in translation,21,Boris Pasternak,107
G91,European lyric in translation,21,Joseph Brodsky,45
G91,European lyric in translation,21,Paul Celan,42
G91,European lyric in translation,21,Osip Mandelstam,35
G91,European lyric in translation,21,Isaac Babel,29
G91,European lyric in translation,21,May Sarton,29
G91,European lyric in translation,21,Alexander Pushkin,25
G91,European lyric in translation,21,Vladimir Mayakovsky,23
G91,European lyric in translation,21,Marina Tsvetaeva,19
G91,European lyric in translation,21,Zbigniew Herbert,18
G91,European lyric in translation,21,Ingeborg Bachmann,12
G91,European lyric in translation,21,Andrei Bely,11
G91,European lyric in translation,21,Mikhail Bulgakov,10
G91,European lyric in translation,21,Eduardo Galeano,6
G91,European lyric in translation,21,Mikhail Lermontov,4
G91,European lyric in translation,21,Daniil Kharms,3
G91,European lyric in translation,21,Adam Zagajewski,2
G91,European lyric in translation,21,Lucy Grealy,2
G91,European lyric in translation,21,Nadezhda Mandelstam,2
G92,Dance & modernist music,21,Isadora Duncan,116
G92,Dance & modernist music,21,George Balanchine,43
G92,Dance & modernist music,21,Martha Graham,40
G92,Dance & modernist music,21,Igor Stravinsky,33
G92,Dance & modernist music,21,Arnold Schoenberg,22
G92,Dance & modernist music,21,Mark Morris,12
G92,Dance & modernist music,21,Margot Fonteyn,10
G92,Dance & modernist music,21,Vaslav Nijinsky,10
G92,Dance & modernist music,21,Anna Pavlova,9
G92,Dance & modernist music,21,Dan Abnett,9
G92,Dance & modernist music,21,James Goss,9
G92,Dance & modernist music,21,Maria Tallchief,8
G92,Dance & modernist music,21,Sergei Prokofiev,7
G92,Dance & modernist music,21,Suzanne Farrell,7
G92,Dance & modernist music,21,Joseph Lidster,4
G92,Dance & modernist music,21,Simon Messingham,4
G92,Dance & modernist music,21,Peter Martins,3
G92,Dance & modernist music,21,Andy Hoare,2
G92,Dance & modernist music,21,Gelsey Kirkland,2
G92,Dance & modernist music,21,Kathryn Leigh Scott,2
G92,Dance & modernist music,21,Twyla Tharp,2
G93,Early detection,21,Edgar Allan Poe,1816
G93,Early detection,21,Robert Barr,37
G93,Early detection,21,Anna Katharine Green,36
G93,Early detection,21,Susan Glaspell,36
G93,Early detection,21,Jacques Futrelle,29
G93,Early detection,21,Grant Allen,24
G93,Early detection,21,Arthur Morrison,14
G93,Early detection,21,Dennis Wheatley,13
G93,Early detection,21,Francis Thompson,12
G93,Early detection,21,Max Pemberton,11
G93,Early detection,21,E. Phillips Oppenheim,9
G93,Early detection,21,E.T.A. Hoffmann,9
G93,Early detection,21,Thomas Bailey Aldrich,9
G93,Early detection,21,Clayton Rawson,8
G93,Early detection,21,Edogawa Rampo,7
G93,Early detection,21,James Thomson,4
G93,Early detection,21,Philippe Petit,4
G93,Early detection,21,Arno Schmidt,2
G93,Early detection,21,Arthur Gordon,2
G93,Early detection,21,Honoré de Balzac,2
G93,Early detection,21,Pablo De Santis,2
G94,Transcendentalists & 19th-c New England,21,Nathaniel Hawthorne,887
G94,Transcendentalists & 19th-c New England,21,Ralph Waldo Emerson,518
G94,Transcendentalists & 19th-c New England,21,Henry David Thoreau,470
G94,Transcendentalists & 19th-c New England,21,Louisa May Alcott,281
G94,Transcendentalists & 19th-c New England,21,Henry Wadsworth Longfellow,145
G94,Transcendentalists & 19th-c New England,21,Harriet Beecher Stowe,132
G94,Transcendentalists & 19th-c New England,21,Mahatma Gandhi,68
G94,Transcendentalists & 19th-c New England,21,James Fenimore Cooper,66
G94,Transcendentalists & 19th-c New England,21,Margaret Fuller,51
G94,Transcendentalists & 19th-c New England,21,John Greenleaf Whittier,35
G94,Transcendentalists & 19th-c New England,21,Frederick Law Olmsted,15
G94,Transcendentalists & 19th-c New England,21,Peter Brook,15
G94,Transcendentalists & 19th-c New England,21,Fanny Fern,14
G94,Transcendentalists & 19th-c New England,21,Swami Vivekananda,12
G94,Transcendentalists & 19th-c New England,21,Rebecca Harding Davis,11
G94,Transcendentalists & 19th-c New England,21,Frances Hodgson Burnett,9
G94,Transcendentalists & 19th-c New England,21,Sri Aurobindo,3
G94,Transcendentalists & 19th-c New England,21,B.R. Ambedkar,2
G94,Transcendentalists & 19th-c New England,21,Jack Riggs,2
G94,Transcendentalists & 19th-c New England,21,Leo Marx,2
G94,Transcendentalists & 19th-c New England,21,Thomas Bulfinch,2
G95,French 19th century,20,Gustave Flaubert,367
G95,French 19th century,20,Marcel Proust,344
G95,French 19th century,20,Victor Hugo,213
G95,French 19th century,20,Charles Baudelaire,208
G95,French 19th century,20,Arthur Rimbaud,140
G95,French 19th century,20,George Sand,57
G95,French 19th century,20,Alexandre Dumas,56
G95,French 19th century,20,Friedrich Engels,47
G95,French 19th century,20,Marie Corelli,30
G95,French 19th century,20,Paul Verlaine,28
G95,French 19th century,20,Franz Liszt,14
G95,French 19th century,20,Lope de Vega,14
G95,French 19th century,20,Alan Hollinghurst,6
G95,French 19th century,20,Francisco de Quevedo,5
G95,French 19th century,20,Jean Racine,4
G95,French 19th century,20,Juan de la Cruz,3
G95,French 19th century,20,Alfred de Musset,2
G95,French 19th century,20,Benjamin Taylor,2
G95,French 19th century,20,Rafael Sabatini,2
G95,French 19th century,20,Tirso de Molina,2
G96,,20,Francis Bacon,185
G96,,20,Aleister Crowley,109
G96,,20,Lucian Freud,23
G96,,20,Galileo Galilei,20
G96,,20,John Dee,16
G96,,20,Johannes Kepler,13
G96,,20,Giordano Bruno,10
G96,,20,Julius Evola,9
G96,,20,L. Ron Hubbard,9
G96,,20,Nicolaus Copernicus,8
G96,,20,Rudolf Steiner,8
G96,,20,William Harvey,8
G96,,20,Dion Fortune,7
G96,,20,G.I. Gurdjieff,7
G96,,20,Cornelius Agrippa,2
G96,,20,Helena Petrovna Blavatsky,2
G96,,20,Jean Gebser,2
G96,,20,P.D. Ouspensky,2
G96,,20,Russell Miller,2
G96,,20,Tommaso Campanella,2
G97,,20,George Bernard Shaw,310
G97,,20,Walter Scott,266
G97,,20,Robert Burns,228
G97,,20,John Ruskin,206
G97,,20,John Clare,84
G97,,20,Laurence Sterne,82
G97,,20,E.F. Benson,75
G97,,20,Beatrix Potter,71
G97,,20,William Morris,63
G97,,20,Florence Nightingale,23
G97,,20,Knut Hamsun,12
G97,,20,Michael Faraday,9
G97,,20,Dorothy Wordsworth,8
G97,,20,Olive Schreiner,8
G97,,20,Michael Meyer,4
G97,,20,Rob Roy,4
G97,,20,Elizabeth Garrett,2
G97,,20,James Clerk Maxwell,2
G97,,20,Judy Taylor,2
G97,,20,Sarah Grand,2
G98,,19,Oscar Wilde,1017
G98,,19,Wolfgang Amadeus Mozart,103
G98,,19,Zelda Fitzgerald,72
G98,,19,Sarah Bernhardt,62
G98,,19,Max Beerbohm,34
G98,,19,Michelangelo Buonarroti,30
G98,,19,Aubrey Beardsley,27
G98,,19,Ludwig van Beethoven,18
G98,,19,Auguste Rodin,15
G98,,19,James McNeill Whistler,14
G98,,19,Quentin Crisp,12
G98,,19,Alphonse Mucha,8
G98,,19,Frank R. Stockton,8
G98,,19,Giorgio Vasari,6
G98,,19,Edward Carpenter,5
G98,,19,John Kendrick Bangs,4
G98,,19,Paul Claudel,3
G98,,19,Ada Leverson,2
G98,,19,Jules Renard,2
G99,,19,Gary Phillips,19
G99,,19,John Glenn,16
G99,,19,S.J. Rozan,16
G99,,19,C.J. Henderson,14
G99,,19,Michael Collins,14
G99,,19,James Chambers,11
G99,,19,Scott Carpenter,11
G99,,19,Alan Shepard,9
G99,,19,Elizabeth Amber,8
G99,,19,Martyn Waites,8
G99,,19,Reed Farrel Coleman,8
G99,,19,Buzz Aldrin,7
G99,,19,Ron Fortier,7
G99,,19,Jeremiah Healy,6
G99,,19,Tom Mason,5
G99,,19,John G. Hemry,4
G99,,19,Mayo Clinic,4
G99,,19,Mike McPhail,4
G99,,19,Chuck Yeager,2
G100,Russians,19,Leo Tolstoy,533
G100,Russians,19,Anton Chekhov,476
G100,Russians,19,Ivan Turgenev,124
G100,Russians,19,Michel de Montaigne,123
G100,Russians,19,Fyodor Dostoyevsky,56
G100,Russians,19,Wang Wei,50
G100,Russians,19,Murasaki Shikibu,48
G100,Russians,19,Peter Taylor,31
G100,Russians,19,Nikolai Gogol,25
G100,Russians,19,Du Fu,16
G100,Russians,19,Lao Tzu,11
G100,Russians,19,Anna Sewell,8
G100,Russians,19,Bill Porter,8
G100,Russians,19,Li Bai,8
G100,Russians,19,Heinrich von Kleist,6
G100,Russians,19,Maxim Gorky,4
G100,Russians,19,Alexander Herzen,3
G100,Russians,19,Giovanni Verga,2
G100,Russians,19,Red Pine,2
G101,Henry James's circle,19,Henry James,1625
G101,Henry James's circle,19,Edith Wharton,775
G101,Henry James's circle,19,Henry Adams,52
G101,Henry James's circle,19,John Singer Sargent,28
G101,Henry James's circle,19,Sarah Waters,25
G101,Henry James's circle,19,Charles W. Chesnutt,24
G101,Henry James's circle,19,Kimberla Lawson Roby,13
G101,Henry James's circle,19,Vernon Lee,12
G101,Henry James's circle,19,Charles Jackson,9
G101,Henry James's circle,19,Richard Yates,9
G101,Henry James's circle,19,Peter Ackroyd,7
G101,Henry James's circle,19,Angela Benson,6
G101,Henry James's circle,19,Ian Hamilton,6
G101,Henry James's circle,19,Victoria Christopher Murray,6
G101,Henry James's circle,19,ReShonda Tate Billingsley,5
G101,Henry James's circle,19,Mary Monroe,4
G101,Henry James's circle,19,Alice James,3
G101,Henry James's circle,19,Francis Steegmuller,2
G101,Henry James's circle,19,John Singleton,2
G102,,19,Yann Martel,73
G102,,19,Lisa Moore,66
G102,,19,Elizabeth Hay,56
G102,,19,Heather O'Neill,47
G102,,19,M.G. Vassanji,43
G102,,19,Timothy Taylor,43
G102,,19,Michael Crummey,41
G102,,19,James A. Michener,36
G102,,19,Annabel Lyon,32
G102,,19,Pasha Malla,25
G102,,19,Alissa York,24
G102,,19,David Bergen,24
G102,,19,Madeleine Thien,18
G102,,19,Lynn Coady,15
G102,,19,Eden Robinson,12
G102,,19,Michael Winter,6
G102,,19,Jane Urquhart,4
G102,,19,Camilla Gibb,2
G102,,19,Susan Swan,2
G103,Algonquin wits,19,Dorothy Parker,629
G103,Algonquin wits,19,Ogden Nash,193
G103,Algonquin wits,19,Groucho Marx,164
G103,Algonquin wits,19,Robert Benchley,50
G103,Algonquin wits,19,Anita Loos,34
G103,Algonquin wits,19,Fran Lebowitz,33
G103,Algonquin wits,19,S.J. Perelman,27
G103,Algonquin wits,19,Edna Ferber,22
G103,Algonquin wits,19,George S. Kaufman,19
G103,Algonquin wits,19,Harpo Marx,14
G103,Algonquin wits,19,Bob Woodward,13
G103,Algonquin wits,19,Phyllis McGinley,12
G103,Algonquin wits,19,Carl Bernstein,10
G103,Algonquin wits,19,Eleanor Farjeon,10
G103,Algonquin wits,19,Jilly Cooper,8
G103,Algonquin wits,19,Sarah Caudwell,6
G103,Algonquin wits,19,Ben Bradlee,5
G103,Algonquin wits,19,Jessica Fletcher,4
G103,Algonquin wits,19,Louis Untermeyer,2
G104,War poets,18,Thomas Hardy,688
G104,War poets,18,Robert Graves,209
G104,War poets,18,Wilfred Owen,163
G104,War poets,18,Rupert Brooke,88
